household_id,distributor_id,pincode,last_booking_date,request_date,days_since_last_booking,is_bpl,urgency,crisis_level,cylinders_requested,stock_at_distributor,queue_position,location_changes_30d,booking_gap_days,target_priority_score,target_expected_wait_hours
hh-005581,dist-12,400001,10-02-2026,11-02-2026,46,0,regular,normal,1,137,60,0,36,55.72,17.75
hh-005582,dist-8,440001,17-03-2026,20-03-2026,11,1,medical,normal,1,37,36,0,3,74.4,13.98
hh-005583,dist-18,431001,09-01-2026,14-01-2026,78,0,regular,alert,1,79,60,0,69,57.32,17.79
hh-005584,dist-13,431001,24-02-2026,25-02-2026,32,0,regular,normal,1,164,55,0,29,54.69,16.52
hh-005585,dist-7,440001,06-03-2026,11-03-2026,22,1,regular,normal,1,135,18,0,22,68.94,8.78
hh-005586,dist-11,400001,13-02-2026,16-02-2026,43,0,regular,alert,1,46,6,0,37,58.63,11.13
hh-005587,dist-16,422001,18-02-2026,22-02-2026,38,0,regular,alert,1,128,16,0,38,59.95,8.32
hh-005588,dist-7,440001,08-02-2026,11-02-2026,48,1,regular,normal,1,166,43,0,39,73.24,12.37
hh-005589,dist-10,440001,05-03-2026,08-03-2026,23,0,regular,alert,1,171,3,0,22,49.91,5.41
hh-005590,dist-12,400001,24-01-2026,25-01-2026,63,0,medical,alert,1,73,27,1,55,89.74,9.26
hh-005591,dist-3,431001,09-02-2026,11-02-2026,47,1,regular,alert,1,179,25,0,39,79.37,11.51
hh-005592,dist-6,431001,20-01-2026,24-01-2026,67,1,bpl,alert,2,121,67,0,60,93.6,16.35
hh-005593,dist-7,411001,11-01-2026,13-01-2026,76,0,regular,normal,2,106,77,0,66,57.16,18.67
hh-005594,dist-5,431001,07-03-2026,07-03-2026,21,0,regular,alert,1,21,34,0,19,49.62,20.05
hh-005595,dist-9,416001,14-02-2026,19-02-2026,42,0,regular,normal,1,154,102,0,34,55.55,25.68
hh-005596,dist-17,416001,07-01-2026,11-01-2026,80,1,bpl,normal,1,100,64,0,77,88.03,16.64
hh-005597,dist-12,416001,04-02-2026,04-02-2026,52,0,medical,normal,1,157,98,0,42,78.13,23.34
hh-005598,dist-14,411001,13-03-2026,18-03-2026,15,0,regular,normal,1,125,29,0,15,41.26,12.94
hh-005599,dist-12,422001,26-01-2026,28-01-2026,61,0,medical,normal,1,138,19,0,58,80.22,7.11
hh-005600,dist-20,431001,29-01-2026,01-02-2026,58,0,regular,alert,2,61,77,1,49,60.58,22.36
hh-005601,dist-1,440001,26-02-2026,27-02-2026,30,1,bpl,emergency,1,103,102,1,21,100,24.01
hh-005602,dist-11,411001,31-01-2026,05-02-2026,56,0,regular,emergency,1,39,60,2,56,66.03,19.98
hh-005603,dist-16,440001,07-03-2026,10-03-2026,21,0,regular,normal,1,64,116,1,20,44.73,32.98
hh-005604,dist-16,411001,13-03-2026,17-03-2026,15,0,regular,alert,1,78,70,0,6,47.25,19.81
hh-005605,dist-4,440001,16-03-2026,19-03-2026,12,0,regular,normal,2,95,104,0,4,32.78,28.41
hh-005606,dist-7,400001,31-01-2026,02-02-2026,56,1,regular,normal,2,123,98,1,46,76.33,23.86
hh-005607,dist-8,411001,31-01-2026,05-02-2026,56,1,regular,alert,1,79,102,1,46,76.69,25.53
hh-005608,dist-2,416001,05-03-2026,06-03-2026,23,1,bpl,alert,1,166,69,0,15,90.35,16.3
hh-005609,dist-3,416001,12-03-2026,15-03-2026,16,1,bpl,normal,1,178,27,0,14,73.59,9.29
hh-005610,dist-3,431001,15-02-2026,17-02-2026,41,0,medical,normal,1,131,78,1,34,79.24,19.14
hh-005611,dist-15,416001,08-03-2026,13-03-2026,20,1,regular,emergency,1,19,10,2,13,78.2,10.53
hh-005612,dist-10,440001,08-03-2026,11-03-2026,20,1,regular,normal,1,64,53,1,16,64.09,15.69
hh-005613,dist-1,422001,26-02-2026,26-02-2026,30,1,bpl,normal,1,128,27,0,22,89.04,8.85
hh-005614,dist-6,416001,10-03-2026,11-03-2026,18,0,regular,alert,1,139,91,0,11,50.49,23.46
hh-005615,dist-10,416001,16-01-2026,20-01-2026,71,1,bpl,normal,1,133,2,0,71,91.71,1.08
hh-005616,dist-16,440001,31-01-2026,05-02-2026,56,1,bpl,normal,1,168,59,0,53,80.3,14.01
hh-005617,dist-4,440001,01-03-2026,02-03-2026,27,0,medical,normal,1,146,4,0,27,76.92,4.03
hh-005618,dist-16,440001,16-03-2026,21-03-2026,12,0,bpl,alert,1,23,108,1,3,55.09,33.2
hh-005619,dist-8,400001,08-03-2026,12-03-2026,20,0,medical,alert,1,90,28,0,12,74.57,12.23
hh-005620,dist-4,411001,30-01-2026,30-01-2026,57,1,bpl,normal,2,46,108,1,54,91.39,28.08
hh-005621,dist-7,440001,24-03-2026,28-03-2026,4,1,medical,normal,1,19,87,0,0,67.14,26.48
hh-005622,dist-19,440001,02-02-2026,02-02-2026,54,1,bpl,normal,1,112,38,0,47,89.06,10.2
hh-005623,dist-7,431001,01-03-2026,05-03-2026,27,1,bpl,normal,1,73,20,2,26,81.68,10.5
hh-005624,dist-12,422001,12-03-2026,17-03-2026,16,1,bpl,alert,1,11,33,0,7,82.36,15.15
hh-005625,dist-16,440001,17-03-2026,17-03-2026,11,1,regular,normal,1,141,50,0,5,60.27,16.54
hh-005626,dist-17,422001,14-02-2026,14-02-2026,42,0,regular,normal,1,163,104,0,36,57.95,26.39
hh-005627,dist-7,400001,26-01-2026,31-01-2026,61,1,bpl,normal,1,37,113,0,56,82.35,26.87
hh-005628,dist-9,416001,15-01-2026,17-01-2026,72,0,bpl,normal,1,90,40,0,64,62.68,11.73
hh-005629,dist-20,411001,27-02-2026,27-02-2026,29,0,regular,normal,2,178,16,1,27,54.32,11.02
hh-005630,dist-16,416001,02-02-2026,04-02-2026,54,1,bpl,normal,2,128,96,0,48,90.89,21.98
hh-005631,dist-6,411001,04-02-2026,06-02-2026,52,1,medical,normal,1,16,34,0,45,94.59,12.41
hh-005632,dist-8,440001,09-02-2026,11-02-2026,47,1,bpl,normal,1,118,2,0,44,88.59,2.61
hh-005633,dist-20,400001,13-03-2026,13-03-2026,15,1,regular,normal,1,105,95,0,10,58.27,23.53
hh-005634,dist-15,411001,07-02-2026,11-02-2026,49,0,medical,normal,1,113,88,0,46,75.78,21.51
hh-005635,dist-5,422001,27-02-2026,03-03-2026,29,1,bpl,normal,1,22,25,0,19,89.93,13.46
hh-005636,dist-9,411001,06-02-2026,10-02-2026,50,1,bpl,normal,1,134,46,0,45,92.12,9.96
hh-005637,dist-17,411001,16-02-2026,16-02-2026,40,1,regular,normal,1,148,115,0,32,77.33,26.69
hh-005638,dist-19,400001,28-01-2026,31-01-2026,59,0,regular,normal,1,132,60,0,58,53.51,18.08
hh-005639,dist-17,431001,24-02-2026,24-02-2026,32,0,regular,alert,1,123,63,0,28,66.09,17.27
hh-005640,dist-12,422001,28-01-2026,29-01-2026,59,1,bpl,emergency,1,93,112,0,57,98.68,26.29
hh-005641,dist-5,440001,02-02-2026,05-02-2026,54,1,regular,emergency,2,165,88,0,46,88.54,21.71
hh-005642,dist-7,431001,12-03-2026,14-03-2026,16,1,medical,alert,1,85,109,0,7,91.65,25.13
hh-005643,dist-14,416001,06-02-2026,06-02-2026,50,1,bpl,normal,1,72,42,0,47,91.28,12.56
hh-005644,dist-8,440001,04-02-2026,04-02-2026,52,0,regular,normal,1,55,74,0,46,57.34,21.33
hh-005645,dist-2,440001,14-02-2026,17-02-2026,42,1,bpl,alert,1,29,87,1,40,98.55,25.16
hh-005646,dist-4,431001,14-03-2026,14-03-2026,14,0,regular,normal,2,146,97,1,10,40.12,25.82
hh-005647,dist-18,431001,04-02-2026,08-02-2026,52,0,regular,emergency,1,131,45,0,49,66.85,16.69
hh-005648,dist-15,400001,29-01-2026,03-02-2026,58,0,regular,normal,1,66,52,0,51,60.03,16.71
hh-005649,dist-4,440001,24-01-2026,29-01-2026,63,1,regular,alert,1,159,62,0,61,84.93,13.97
hh-005650,dist-13,440001,21-02-2026,26-02-2026,35,1,bpl,normal,2,98,88,0,29,90.12,19.65
hh-005651,dist-10,411001,06-03-2026,06-03-2026,22,1,regular,normal,1,108,16,0,14,77.47,8.59
hh-005652,dist-16,400001,18-02-2026,23-02-2026,38,1,bpl,alert,1,128,30,0,30,97.06,8.48
hh-005653,dist-15,416001,17-02-2026,18-02-2026,39,1,medical,alert,1,22,81,0,29,100,23.05
hh-005654,dist-19,431001,21-01-2026,23-01-2026,66,1,regular,normal,1,156,51,0,59,69.62,15.84
hh-005655,dist-3,416001,04-03-2026,09-03-2026,24,0,bpl,normal,1,148,88,1,16,61.82,22.34
hh-005656,dist-10,431001,03-03-2026,08-03-2026,25,0,regular,normal,1,137,66,0,20,54.73,20.37
hh-005657,dist-10,431001,21-02-2026,23-02-2026,35,0,medical,alert,1,121,31,2,30,83.63,10.47
hh-005658,dist-3,416001,08-03-2026,11-03-2026,20,0,regular,normal,1,105,69,2,12,43.72,21.06
hh-005659,dist-7,431001,25-02-2026,28-02-2026,31,0,bpl,normal,1,133,118,0,31,67.59,30.31
hh-005660,dist-17,416001,05-03-2026,10-03-2026,23,1,regular,alert,1,85,24,0,14,80.25,11.48
hh-005661,dist-16,400001,01-02-2026,04-02-2026,55,0,regular,normal,1,129,118,2,53,52.5,32.59
hh-005662,dist-4,440001,08-02-2026,10-02-2026,48,1,bpl,normal,1,136,60,0,42,93.27,15.93
hh-005663,dist-15,400001,16-01-2026,16-01-2026,71,1,regular,alert,1,124,81,0,69,83.88,19.44
hh-005664,dist-4,416001,14-02-2026,18-02-2026,42,0,regular,normal,2,165,89,0,35,58.97,18.93
hh-005665,dist-1,411001,27-02-2026,03-03-2026,29,1,regular,normal,1,140,81,0,24,74.6,19.6
hh-005666,dist-7,416001,03-03-2026,05-03-2026,25,0,regular,normal,2,108,96,2,17,56.05,23.66
hh-005667,dist-14,400001,17-03-2026,18-03-2026,11,1,bpl,alert,1,128,83,0,10,71.28,20.76
hh-005668,dist-9,411001,19-02-2026,22-02-2026,37,1,bpl,normal,1,61,26,0,32,84.69,10.4
hh-005669,dist-18,416001,03-03-2026,04-03-2026,25,1,bpl,alert,1,77,3,0,21,91.75,2.37
hh-005670,dist-16,440001,25-01-2026,30-01-2026,62,1,regular,normal,1,125,96,2,58,77.89,22.97
hh-005671,dist-10,422001,18-02-2026,19-02-2026,38,1,regular,normal,2,68,56,0,30,73.55,18.76
hh-005672,dist-9,431001,09-03-2026,14-03-2026,19,1,medical,normal,1,31,15,0,19,81.19,9.64
hh-005673,dist-20,431001,11-03-2026,14-03-2026,17,1,bpl,normal,1,28,84,0,12,70.94,24.25
hh-005674,dist-8,411001,22-02-2026,22-02-2026,34,1,bpl,alert,1,145,33,0,28,100,6.81
hh-005675,dist-15,422001,09-02-2026,10-02-2026,47,0,medical,normal,1,66,117,0,47,77.87,26.75
hh-005676,dist-13,411001,01-02-2026,02-02-2026,55,0,regular,normal,1,94,118,0,51,51.52,26.98
hh-005677,dist-14,431001,16-02-2026,19-02-2026,40,1,bpl,normal,1,95,24,0,40,89.49,6.75
hh-005678,dist-4,411001,03-03-2026,08-03-2026,25,0,regular,alert,1,134,54,1,17,62.97,15.57
hh-005679,dist-1,422001,22-03-2026,25-03-2026,6,0,bpl,normal,1,125,91,0,0,40.87,23.62
hh-005680,dist-17,431001,15-02-2026,19-02-2026,41,1,regular,alert,1,94,74,0,37,78.36,18.17
hh-005681,dist-11,431001,14-01-2026,17-01-2026,73,1,bpl,normal,1,121,55,0,68,90.89,15.97
hh-005682,dist-12,416001,09-02-2026,10-02-2026,47,0,regular,normal,1,75,17,1,44,55.17,11.98
hh-005683,dist-18,416001,25-01-2026,28-01-2026,62,1,bpl,normal,1,126,44,0,53,90.75,9.87
hh-005684,dist-12,411001,13-03-2026,16-03-2026,15,1,regular,normal,1,105,71,0,12,59.43,21.16
hh-005685,dist-3,422001,13-03-2026,16-03-2026,15,0,regular,normal,1,46,99,0,10,44.31,30.71
hh-005686,dist-10,440001,02-03-2026,02-03-2026,26,0,medical,normal,1,171,49,1,17,73.41,13.75
hh-005687,dist-17,431001,25-03-2026,28-03-2026,3,1,bpl,alert,1,71,79,0,0,64.91,22.52
hh-005688,dist-19,416001,03-02-2026,04-02-2026,53,1,bpl,normal,1,33,114,0,51,96.91,27.29
hh-005689,dist-2,422001,03-02-2026,03-02-2026,53,1,bpl,normal,1,123,76,0,45,91.27,18.63
hh-005690,dist-5,411001,09-03-2026,09-03-2026,19,1,bpl,normal,1,164,89,1,14,77.17,20.34
hh-005691,dist-5,431001,24-03-2026,24-03-2026,4,0,regular,normal,1,9,39,0,0,25.64,21.34
hh-005692,dist-19,431001,24-02-2026,24-02-2026,32,0,regular,alert,1,113,90,1,29,62.65,24.43
hh-005693,dist-7,400001,27-02-2026,02-03-2026,29,0,medical,normal,1,152,15,0,26,80.38,7.33
hh-005694,dist-4,422001,09-01-2026,11-01-2026,78,0,regular,normal,1,148,9,0,73,53.22,11.28
hh-005695,dist-10,411001,22-01-2026,23-01-2026,65,1,regular,normal,1,33,41,0,63,78.16,17.45
hh-005696,dist-10,422001,15-01-2026,15-01-2026,72,1,bpl,alert,1,153,17,2,71,91.45,5.64
hh-005697,dist-8,422001,06-02-2026,10-02-2026,50,0,medical,normal,1,161,59,1,42,88.7,14.36
hh-005698,dist-16,440001,06-01-2026,09-01-2026,81,0,regular,normal,2,128,80,0,78,50.67,19.83
hh-005699,dist-20,411001,15-02-2026,15-02-2026,41,0,regular,alert,1,133,24,0,41,63.95,10.94
hh-005700,dist-2,431001,30-01-2026,03-02-2026,57,0,regular,normal,2,143,81,0,49,61.11,19.13
hh-005701,dist-8,411001,14-01-2026,15-01-2026,73,0,medical,normal,2,155,18,0,68,77.93,5.2
hh-005702,dist-9,440001,20-01-2026,20-01-2026,67,1,bpl,normal,1,109,24,1,59,95.64,5.74
hh-005703,dist-1,411001,15-03-2026,20-03-2026,13,0,regular,alert,1,18,95,0,10,48.17,29.25
hh-005704,dist-13,411001,24-02-2026,28-02-2026,32,0,medical,normal,1,70,108,1,23,82.99,26.78
hh-005705,dist-5,400001,27-03-2026,28-03-2026,1,0,regular,normal,1,72,120,0,0,17.67,33.95
hh-005706,dist-14,422001,30-01-2026,30-01-2026,57,0,regular,normal,1,164,48,2,52,51.36,17.34
hh-005707,dist-8,431001,15-02-2026,16-02-2026,41,1,bpl,alert,1,74,75,0,39,98.81,16.94
hh-005708,dist-6,411001,03-03-2026,03-03-2026,25,1,bpl,normal,1,50,99,1,23,85.06,22.56
hh-005709,dist-20,416001,12-01-2026,13-01-2026,75,1,bpl,normal,1,121,110,0,72,93.54,24.58
hh-005710,dist-9,400001,18-03-2026,20-03-2026,10,1,bpl,alert,1,50,86,2,0,69.01,25.63
hh-005711,dist-13,416001,21-02-2026,22-02-2026,35,0,regular,emergency,1,135,118,0,32,70.08,28.61
hh-005712,dist-7,416001,04-03-2026,08-03-2026,24,1,bpl,normal,1,58,1,0,19,82.91,4.78
hh-005713,dist-6,431001,10-03-2026,13-03-2026,18,1,regular,normal,1,65,101,0,12,63.54,27.87
hh-005714,dist-14,411001,18-03-2026,21-03-2026,10,0,medical,alert,1,88,71,0,6,61.46,18.22
hh-005715,dist-14,431001,22-02-2026,26-02-2026,34,0,bpl,normal,1,155,20,0,34,71.17,8.37
hh-005716,dist-7,431001,04-03-2026,05-03-2026,24,0,regular,alert,1,91,97,3,24,51.42,25.73
hh-005717,dist-20,416001,07-02-2026,09-02-2026,49,0,regular,normal,2,78,35,0,49,57.34,13.14
hh-005718,dist-14,440001,15-02-2026,20-02-2026,41,0,regular,normal,1,118,107,0,32,54.58,27.92
hh-005719,dist-5,400001,19-02-2026,23-02-2026,37,0,regular,alert,1,136,56,0,28,66.73,12.32
hh-005720,dist-8,431001,11-01-2026,12-01-2026,76,0,regular,normal,1,100,61,0,66,57.52,18.2
hh-005721,dist-13,400001,18-02-2026,20-02-2026,38,0,bpl,normal,1,89,68,0,38,75.47,18.18
hh-005722,dist-10,422001,21-02-2026,22-02-2026,35,1,bpl,emergency,1,153,90,0,27,100,17.88
hh-005723,dist-1,416001,27-01-2026,01-02-2026,60,0,bpl,normal,1,121,67,0,54,67.99,16.29
hh-005724,dist-8,411001,16-03-2026,17-03-2026,12,0,regular,normal,1,102,93,1,5,35.32,26.7
hh-005725,dist-6,411001,23-02-2026,24-02-2026,33,0,regular,normal,1,44,51,0,25,47.12,18.71
hh-005726,dist-2,440001,10-03-2026,14-03-2026,18,0,regular,normal,1,56,84,0,18,43.69,24.75
hh-005727,dist-9,431001,20-02-2026,22-02-2026,36,1,bpl,normal,1,13,18,0,33,86.16,9.62
hh-005728,dist-18,431001,22-02-2026,25-02-2026,34,0,regular,normal,1,158,93,0,25,58.69,24.83
hh-005729,dist-2,400001,23-03-2026,25-03-2026,5,0,regular,normal,2,57,15,0,1,19.79,11.52
hh-005730,dist-8,431001,04-02-2026,06-02-2026,52,0,medical,emergency,1,122,84,0,42,92.83,15.62
hh-005731,dist-3,431001,15-01-2026,18-01-2026,72,1,regular,normal,2,163,72,0,63,75.76,19.69
hh-005732,dist-14,411001,20-03-2026,21-03-2026,8,1,regular,normal,1,10,81,0,8,52.74,30.65
hh-005733,dist-12,431001,15-02-2026,17-02-2026,41,1,bpl,normal,1,91,105,0,41,84.87,22.43
hh-005734,dist-5,400001,16-02-2026,16-02-2026,40,0,regular,alert,1,166,105,0,40,55.01,27.66
hh-005735,dist-2,422001,04-02-2026,05-02-2026,52,1,regular,normal,1,169,104,0,50,83.4,28.03
hh-005736,dist-8,431001,07-02-2026,10-02-2026,49,1,regular,normal,1,61,105,0,44,71.3,28.61
hh-005737,dist-16,416001,27-01-2026,28-01-2026,60,1,bpl,normal,1,138,22,0,51,96.52,4.84
hh-005738,dist-8,440001,18-02-2026,23-02-2026,38,1,regular,normal,1,154,55,0,38,72.63,14.04
hh-005739,dist-2,422001,28-02-2026,04-03-2026,28,0,regular,normal,1,169,4,0,27,56.02,5.94
hh-005740,dist-3,422001,26-01-2026,27-01-2026,61,0,regular,normal,1,177,69,0,51,60.52,19.51
hh-005741,dist-5,400001,27-02-2026,28-02-2026,29,1,regular,normal,1,174,36,0,24,78.63,10.94
hh-005742,dist-18,400001,19-02-2026,24-02-2026,37,0,medical,normal,1,168,41,0,30,81.44,9.78
hh-005743,dist-6,431001,04-03-2026,08-03-2026,24,1,bpl,normal,1,141,118,0,21,85.62,24.68
hh-005744,dist-19,422001,27-02-2026,28-02-2026,29,1,regular,normal,1,57,107,0,24,75.47,28.75
hh-005745,dist-10,440001,28-01-2026,31-01-2026,59,1,bpl,normal,1,139,115,0,54,84.14,28.38
hh-005746,dist-13,416001,08-03-2026,08-03-2026,20,1,regular,normal,1,163,59,1,19,67.38,18.48
hh-005747,dist-18,422001,25-02-2026,02-03-2026,31,1,bpl,normal,1,99,109,0,29,88.78,25.22
hh-005748,dist-1,416001,23-01-2026,26-01-2026,64,0,regular,alert,1,178,87,0,63,64.44,23.93
hh-005749,dist-20,411001,30-01-2026,02-02-2026,57,0,regular,normal,1,46,6,0,51,59.02,6.84
hh-005750,dist-17,422001,04-03-2026,05-03-2026,24,1,bpl,normal,1,27,102,0,18,83.41,27.05
hh-005751,dist-11,431001,18-01-2026,19-01-2026,69,1,regular,normal,1,173,45,0,60,74.74,12.75
hh-005752,dist-3,422001,25-01-2026,25-01-2026,62,0,regular,alert,1,54,36,0,54,64.78,13.12
hh-005753,dist-16,431001,14-03-2026,17-03-2026,14,0,regular,normal,1,70,109,0,9,36.71,29.43
hh-005754,dist-9,431001,15-01-2026,16-01-2026,72,1,regular,normal,1,46,62,0,72,80.42,17.08
hh-005755,dist-4,440001,01-03-2026,06-03-2026,27,0,medical,normal,1,107,34,2,17,72.95,10.76
hh-005756,dist-3,411001,05-03-2026,08-03-2026,23,0,regular,normal,1,15,42,0,20,51.17,18.62
hh-005757,dist-13,440001,07-03-2026,11-03-2026,21,0,medical,alert,1,135,61,0,20,72.26,15.87
hh-005758,dist-8,422001,10-02-2026,15-02-2026,46,1,regular,normal,1,19,73,3,41,82.83,22.18
hh-005759,dist-8,411001,05-02-2026,07-02-2026,51,0,regular,normal,2,58,109,0,51,51.78,31.13
hh-005760,dist-10,411001,01-03-2026,04-03-2026,27,1,bpl,normal,1,30,85,1,20,89.39,23.43
hh-005761,dist-13,431001,11-01-2026,15-01-2026,76,0,regular,emergency,1,148,89,1,68,65.7,21.67
hh-005762,dist-12,416001,17-03-2026,18-03-2026,11,1,bpl,alert,1,143,92,0,11,63.24,25.59
hh-005763,dist-16,400001,28-02-2026,01-03-2026,28,0,regular,alert,1,94,14,0,18,65.74,8.19
hh-005764,dist-18,422001,02-03-2026,07-03-2026,26,0,medical,normal,1,175,72,0,21,79.2,17.52
hh-005765,dist-2,400001,16-02-2026,18-02-2026,40,0,regular,normal,1,177,39,0,38,56.09,12.71
hh-005766,dist-11,440001,19-02-2026,20-02-2026,37,0,regular,normal,1,109,90,0,32,53.74,25.25
hh-005767,dist-13,411001,27-02-2026,03-03-2026,29,1,bpl,normal,1,82,64,0,27,86.18,13.7
hh-005768,dist-9,431001,18-03-2026,22-03-2026,10,1,regular,normal,1,106,3,0,8,48.95,7.24
hh-005769,dist-14,422001,16-02-2026,18-02-2026,40,0,regular,alert,1,156,105,0,37,59.6,26.74
hh-005770,dist-15,440001,09-02-2026,11-02-2026,47,0,regular,normal,1,106,49,0,46,59.01,15.57
hh-005771,dist-7,431001,10-01-2026,14-01-2026,77,0,medical,alert,1,50,111,1,67,89.97,28.24
hh-005772,dist-7,416001,14-02-2026,14-02-2026,42,0,regular,normal,1,168,59,0,35,55.89,17.87
hh-005773,dist-11,440001,15-03-2026,19-03-2026,13,1,regular,normal,1,142,74,1,6,50.55,17.25
hh-005774,dist-11,431001,20-01-2026,22-01-2026,67,1,regular,normal,1,62,36,0,65,84.82,11.14
hh-005775,dist-14,416001,27-02-2026,02-03-2026,29,1,bpl,normal,1,47,93,1,23,96.43,22.67
hh-005776,dist-10,400001,22-02-2026,25-02-2026,34,0,regular,normal,1,112,1,0,27,56.92,4.44
hh-005777,dist-17,422001,21-02-2026,25-02-2026,35,0,regular,normal,1,150,61,0,30,49.46,18.44
hh-005778,dist-12,422001,04-02-2026,07-02-2026,52,1,bpl,normal,1,156,84,0,43,87.27,21.38
hh-005779,dist-15,431001,21-02-2026,21-02-2026,35,1,regular,normal,1,142,73,0,34,73.56,15.48
hh-005780,dist-14,400001,07-03-2026,10-03-2026,21,1,medical,normal,1,66,111,0,20,95.15,26.05
hh-005781,dist-2,416001,07-02-2026,08-02-2026,49,1,bpl,normal,1,101,29,0,39,90.6,7
hh-005782,dist-9,400001,09-03-2026,11-03-2026,19,1,bpl,alert,1,44,69,0,16,88.28,18.95
hh-005783,dist-8,440001,18-02-2026,23-02-2026,38,0,medical,alert,1,98,99,0,34,94.33,24.73
hh-005784,dist-14,400001,13-02-2026,17-02-2026,43,1,medical,alert,1,76,44,0,35,94.38,13.92
hh-005785,dist-9,411001,02-03-2026,03-03-2026,26,0,regular,alert,1,136,17,1,26,65.55,6.04
hh-005786,dist-12,411001,10-03-2026,12-03-2026,18,0,regular,alert,1,56,104,0,10,50.48,28.88
hh-005787,dist-4,431001,01-02-2026,03-02-2026,55,1,regular,alert,1,84,53,0,52,77.46,13.3
hh-005788,dist-10,400001,29-01-2026,30-01-2026,58,0,regular,normal,1,136,26,1,48,55.26,11.74
hh-005789,dist-12,431001,18-02-2026,21-02-2026,38,0,regular,normal,1,149,101,0,34,57.84,23.18
hh-005790,dist-6,400001,12-02-2026,17-02-2026,44,1,bpl,normal,1,138,113,0,37,89.18,25.74
hh-005791,dist-6,400001,21-02-2026,22-02-2026,35,0,regular,alert,1,43,102,0,34,55.87,29.08
hh-005792,dist-12,431001,20-02-2026,20-02-2026,36,0,medical,alert,1,146,24,0,27,91.5,7.39
hh-005793,dist-4,400001,09-02-2026,11-02-2026,47,1,medical,emergency,1,34,78,0,40,99,19.14
hh-005794,dist-18,440001,19-03-2026,22-03-2026,9,1,bpl,normal,1,123,85,0,8,69.76,19.43
hh-005795,dist-6,440001,10-02-2026,13-02-2026,46,1,regular,normal,1,169,65,0,36,79.92,16.91
hh-005796,dist-19,431001,04-02-2026,08-02-2026,52,0,regular,normal,1,82,24,0,45,44.66,11.95
hh-005797,dist-8,400001,01-03-2026,05-03-2026,27,1,bpl,normal,1,58,31,0,24,88.79,10.62
hh-005798,dist-7,440001,03-02-2026,05-02-2026,53,0,regular,normal,1,127,23,0,47,61.36,10.88
hh-005799,dist-7,422001,10-03-2026,10-03-2026,18,0,medical,normal,1,147,20,0,13,69.58,8.08
hh-005800,dist-18,416001,08-02-2026,10-02-2026,48,1,regular,alert,1,18,39,0,45,81.63,16.45
hh-005801,dist-16,400001,16-03-2026,19-03-2026,12,0,regular,normal,1,128,59,0,4,34.02,14.55
hh-005802,dist-12,431001,10-03-2026,12-03-2026,18,0,medical,normal,1,85,100,0,18,65.1,25.22
hh-005803,dist-5,400001,01-03-2026,05-03-2026,27,1,regular,normal,1,29,25,0,19,77.31,13.64
hh-005804,dist-16,416001,13-03-2026,18-03-2026,15,1,regular,normal,1,147,112,0,8,55.28,27.6
hh-005805,dist-17,431001,10-02-2026,14-02-2026,46,0,regular,normal,1,158,87,0,45,57.86,21.13
hh-005806,dist-14,400001,05-03-2026,08-03-2026,23,1,regular,normal,1,142,56,0,19,69.52,15.93
hh-005807,dist-4,431001,21-03-2026,25-03-2026,7,1,regular,normal,1,91,5,1,0,52.82,6.95
hh-005808,dist-13,400001,04-03-2026,04-03-2026,24,1,regular,emergency,1,118,58,0,20,89.33,14.03
hh-005809,dist-17,411001,10-02-2026,13-02-2026,46,1,bpl,emergency,1,104,20,0,41,100,6.44
hh-005810,dist-14,411001,05-03-2026,09-03-2026,23,0,medical,normal,1,63,96,0,14,74.2,25.47
hh-005811,dist-9,440001,11-03-2026,12-03-2026,17,1,bpl,normal,1,38,14,0,13,72.26,12.35
hh-005812,dist-10,411001,25-02-2026,25-02-2026,31,0,regular,alert,1,36,94,0,31,65.79,27.82
hh-005813,dist-6,422001,15-03-2026,15-03-2026,13,0,regular,emergency,1,166,66,1,3,44.38,21.17
hh-005814,dist-1,411001,16-03-2026,18-03-2026,12,1,regular,normal,1,87,82,0,3,57.13,23.99
hh-005815,dist-5,411001,13-03-2026,16-03-2026,15,0,medical,normal,1,130,100,3,6,62.33,21.47
hh-005816,dist-15,416001,29-01-2026,01-02-2026,58,0,regular,normal,1,163,19,3,58,54.71,10.13
hh-005817,dist-18,411001,12-02-2026,16-02-2026,44,1,bpl,alert,2,164,64,0,43,97.98,15.69
hh-005818,dist-6,431001,11-02-2026,15-02-2026,45,0,medical,normal,1,38,21,0,37,84.18,8.73
hh-005819,dist-17,416001,02-03-2026,02-03-2026,26,0,regular,normal,1,19,83,0,22,58.34,25.66
hh-005820,dist-5,431001,02-03-2026,05-03-2026,26,0,regular,alert,1,78,38,0,17,62.57,13.8
hh-005821,dist-17,416001,23-01-2026,23-01-2026,64,0,regular,normal,1,157,72,0,55,55.4,17.61
hh-005822,dist-18,416001,09-03-2026,12-03-2026,19,0,regular,emergency,2,62,52,0,14,64.72,19
hh-005823,dist-7,440001,03-03-2026,08-03-2026,25,1,bpl,emergency,1,116,62,1,16,97.19,15.97
hh-005824,dist-1,440001,01-03-2026,06-03-2026,27,1,bpl,normal,1,133,72,0,26,78.48,17.62
hh-005825,dist-11,400001,07-03-2026,11-03-2026,21,0,bpl,normal,1,115,103,3,19,66.6,22.91
hh-005826,dist-6,422001,03-02-2026,05-02-2026,53,0,regular,alert,1,147,99,0,46,59.4,24.15
